2024-02-06 16:09:30 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-02-06 16:30:01 |WARN  |http-nio-8201-exec-2 |AbstractHandlerExceptionResolver.java:208 |org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver |Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Unrecognized field "indexName" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable; nested exception is com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException: Unrecognized field "indexName" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable (2 known properties: "index_name", "properties"])<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 19] (through reference chain: ljl.search.vo.request.EsIndexRequest["indexName"])]
2024-02-06 16:30:50 |WARN  |http-nio-8201-exec-4 |AbstractHandlerExceptionResolver.java:208 |org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver |Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Unrecognized field "Properties" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable; nested exception is com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException: Unrecognized field "Properties" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable (2 known properties: "index_name", "properties"])<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 3, column: 20] (through reference chain: ljl.search.vo.request.EsIndexRequest["Properties"])]
2024-02-06 16:33:07 |WARN  |Thread-41 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-02-06 16:33:07 |WARN  |Thread-38 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-02-06 16:33:07 |WARN  |Thread-38 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-02-06 16:33:07 |WARN  |Thread-41 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-02-06 18:55:14 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-02-06 18:55:15 |WARN  |main |TableInfoHelper.java:423 |com.baomidou.mybatisplus.core.metadata.TableInfoHelper |This primary key of "id" is primitive !不建议如此请使用包装类 in Class: "ljl.entity.video.dynamic.DynamicToUser"
2024-02-06 18:57:15 |WARN  |http-nio-8201-exec-8 |AbstractHandlerExceptionResolver.java:208 |org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver |Resolved [org.springframework.http.converter.HttpMessageNotReadableException: JSON parse error: Unrecognized field "indexName" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable; nested exception is com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException: Unrecognized field "indexName" (class ljl.search.vo.request.EsIndexRequest), not marked as ignorable (2 known properties: "index_name", "properties"])<EOL> at [Source: (org.springframework.util.StreamUtils$NonClosingInputStream); line: 2, column: 19] (through reference chain: ljl.search.vo.request.EsIndexRequest["indexName"])]
2024-02-06 18:57:45 |WARN  |nacos-grpc-client-executor-36 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707216912954_120.227.130.72_2947]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 19:07:34 |WARN  |nacos-grpc-client-executor-126 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707217065837_120.227.130.72_3065]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 19:17:57 |WARN  |nacos-grpc-client-executor-253 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707217653390_120.227.130.72_2592]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 19:28:02 |WARN  |nacos-grpc-client-executor-376 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707218277243_120.227.130.72_2304]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 19:38:07 |WARN  |nacos-grpc-client-executor-501 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707218882525_120.227.130.72_3022]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 19:58:17 |WARN  |nacos-grpc-client-executor-746 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707219486924_120.227.130.72_2519]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 20:14:31 |WARN  |Thread-44 |HttpClientBeanHolder.java:108 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Start destroying common HttpClient
2024-02-06 20:14:31 |WARN  |Thread-41 |NotifyCenter.java:136 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Start destroying Publisher
2024-02-06 20:14:31 |WARN  |Thread-41 |NotifyCenter.java:153 |com.alibaba.nacos.common.notify.NotifyCenter |[NotifyCenter] Destruction of the end
2024-02-06 20:14:31 |WARN  |Thread-44 |HttpClientBeanHolder.java:114 |com.alibaba.nacos.common.http.HttpClientBeanHolder |[HttpClientBeanHolder] Destruction of the end
2024-02-06 20:15:24 |WARN  |main |LoadBalancerCacheAutoConfiguration.java:82 |org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger |Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2024-02-06 20:15:25 |WARN  |main |TableInfoHelper.java:423 |com.baomidou.mybatisplus.core.metadata.TableInfoHelper |This primary key of "id" is primitive !不建议如此请使用包装类 in Class: "ljl.entity.video.dynamic.DynamicToUser"
2024-02-06 20:18:37 |WARN  |nacos-grpc-client-executor-51 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707221722795_120.227.130.72_2539]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 20:28:42 |WARN  |nacos-grpc-client-executor-178 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707221917358_120.227.130.72_2662]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 20:38:48 |WARN  |nacos-grpc-client-executor-302 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707222522005_120.227.130.72_2387]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 20:48:53 |WARN  |nacos-grpc-client-executor-426 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707223128798_120.227.130.72_2571]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 20:58:58 |WARN  |nacos-grpc-client-executor-549 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707223733384_120.227.130.72_2087]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:09:03 |WARN  |nacos-grpc-client-executor-672 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707224338224_120.227.130.72_2478]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:19:18 |WARN  |nacos-grpc-client-executor-797 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707224942984_120.227.130.72_2963]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:29:23 |WARN  |nacos-grpc-client-executor-921 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707225558540_120.227.130.72_2213]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:39:29 |WARN  |nacos-grpc-client-executor-1046 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707226163858_120.227.130.72_2372]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:49:35 |WARN  |nacos-grpc-client-executor-1170 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707226769356_120.227.130.72_2387]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 21:59:40 |WARN  |nacos-grpc-client-executor-1293 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707227375477_120.227.130.72_2051]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 22:41:52 |WARN  |nacos-grpc-client-executor-1342 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707227980838_120.227.130.72_2393]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 23:01:47 |WARN  |nacos-grpc-client-executor-1582 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707230510174_120.227.130.72_2573]Ignore error event,isRunning:false,isAbandon=true
2024-02-06 23:11:52 |WARN  |nacos-grpc-client-executor-1704 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707231708002_120.227.130.72_2747]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 23:21:58 |WARN  |nacos-grpc-client-executor-1828 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707232313253_120.227.130.72_2123]Ignore error event,isRunning:true,isAbandon=true
2024-02-06 23:52:14 |WARN  |nacos-grpc-client-executor-2192 |LoggerUtils.java:86 |com.alibaba.nacos.common.remote.client.grpc.GrpcClient |[1707232919383_120.227.130.72_2559]Ignore error event,isRunning:true,isAbandon=true
