2024-02-25 00:21:08 |INFO  |main |StartupInfoLogger.java:55 |ljl.bilibili.ChatApplication |Starting ChatApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 19472 (E:\bilibili\chat\target\classes started by Administrator in E:\bilibili)
2024-02-25 02:18:52 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=d265a9af-3694-3177-8f0a-05338ffcaa52
2024-02-25 02:18:52 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 1688 (http)
2024-02-25 02:18:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-1688"]
2024-02-25 02:18:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-25 02:18:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-25 02:18:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-25 02:18:52 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 3170 ms
2024-02-25 02:18:53 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-25 02:18:53 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-25 02:18:54 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-25 02:18:55 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 78b36e7d-c2bb-492b-939e-32928a97c242
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 55 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 44 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 165 ms to scan 170 urls, producing 0 keys and 0 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 11 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 11 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 12 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-25 02:18:55 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 123 ms to scan 170 urls, producing 0 keys and 0 values 
2024-02-25 02:18:55 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-25 02:18:55 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-25 02:18:55 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-25 02:18:55 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-25 02:18:55 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-25 02:18:57 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1708798736794_120.227.129.112_46284
2024-02-25 02:18:57 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Notify connected event to listeners.
2024-02-25 02:18:57 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-25 02:18:57 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[78b36e7d-c2bb-492b-939e-32928a97c242] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$805/1731588624
2024-02-25 02:19:01 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-1688"]
2024-02-25 02:19:01 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 1688 (http) with context path ''
2024-02-25 02:19:01 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat 192.168.10.5:1688 register finished
2024-02-25 02:19:01 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-25 02:19:01 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-25 02:19:01 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-25 02:19:02 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.ChatApplication |Started ChatApplication in 13.695 seconds (JVM running for 15.022)
2024-02-25 02:19:17 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-25 02:19:17 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-25 02:19:17 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
